SLAMBench Report run started:	2023-08-21 12:52:42

Properties:
=================

frame-limit: 0
start-frame: 0
log-file: events_UZH2.txt
input: ./datasets/UZHFPV/indoor_forward_11_davis.slam
load-slam-library: ./build/lib/libevent-cpp-library.so
dse: false
help: false
realtime-mode: false
realtime-multiplier: 1
file-output: 
alignment-technique: new
gui: false
lifelong: false
Grey cam0-intrinsics-parameters: 0.4999709,0.6653194,0.4720705,0.519213

Statistics:
=================

Frame Number	Timestamp	Duration_Frame	CPU_Memory	GPU_Memory	X	Y	Z
300	1540823974.9477937222	0.0101010000	782464	0	0.0000000000	0.0000000000	0.0000000000
301	1540823974.9689216614	0.0100960000	784840	0	0.0000000000	0.0000000000	0.0000000000
302	1540823974.9892275333	0.0100660000	788144	0	0.0000000000	0.0000000000	0.0000000000
303	1540823974.9892275333	0.0100830000	789728	0	0.0000000000	0.0000000000	0.0000000000
304	1540823975.0094876289	0.0100680000	792328	0	0.0000000000	0.0000000000	0.0000000000
305	1540823975.0323216915	0.0101830000	795856	0	0.0000000000	0.0000000000	0.0000000000
306	1540823975.0323216915	0.0100650000	796880	0	0.0000000000	0.0000000000	0.0000000000
307	1540823975.0544767380	0.0100570000	800264	0	0.0000000000	0.0000000000	0.0000000000
308	1540823975.0544767380	0.0101450000	803192	0	0.0000000000	0.0000000000	0.0000000000
309	1540823975.0753016472	0.0100760000	804560	0	0.0000000000	0.0000000000	0.0000000000
310	1540823975.1026415825	0.0100500000	808536	0	0.0000000000	0.0000000000	0.0000000000
311	1540823975.1026415825	0.0101350000	810344	0	0.0000000000	0.0000000000	0.0000000000
312	1540823975.1233775616	0.0100610000	812832	0	0.0000000000	0.0000000000	0.0000000000
313	1540823975.1492555141	0.0100850000	816696	0	0.0000000000	0.0000000000	0.0000000000
314	1540823975.1492555141	0.0100900000	817608	0	0.0000000000	0.0000000000	0.0000000000
315	1540823975.1700437069	0.0100760000	820880	0	0.0000000000	0.0000000000	0.0000000000
316	1540823975.1700437069	0.0100580000	823808	0	0.0000000000	0.0000000000	0.0000000000
317	1540823975.1939985752	0.0101330000	825512	0	0.0000000000	0.0000000000	0.0000000000
318	1540823975.2194945812	0.0101320000	829376	0	0.0000000000	0.0000000000	0.0000000000
319	1540823975.2194945812	0.0100480000	831072	0	0.0000000000	0.0000000000	0.0000000000
320	1540823975.2396795750	0.0100600000	833560	0	0.0000000000	0.0000000000	0.0000000000
321	1540823975.2619085312	0.0101050000	836976	0	0.0000000000	0.0000000000	0.0000000000
322	1540823975.2619085312	0.0101370000	838224	0	0.0000000000	0.0000000000	0.0000000000
323	1540823975.2842755318	0.0192810000	841384	0	0.0000000000	0.0000000000	0.0000000000
324	1540823975.2842755318	0.0101010000	844536	0	0.0000000000	0.0000000000	0.0000000000
325	1540823975.3045465946	0.0192910000	845680	0	0.0000000000	0.0000000000	0.0000000000
326	1540823975.3257186413	0.0193550000	848984	0	0.0000000000	0.0000000000	0.0000000000
327	1540823975.3257186413	0.0100920000	851688	0	0.0000000000	0.0000000000	0.0000000000
328	1540823975.3467226028	0.0101000000	853280	0	0.0000000000	0.0000000000	0.0000000000
329	1540823975.3674476147	0.0100580000	856472	0	0.0000000000	0.0000000000	0.0000000000
330	1540823975.3674476147	0.0100950000	858952	0	0.0000000000	0.0000000000	0.0000000000
331	1540823975.3886356354	0.0100760000	860880	0	0.0000000000	0.0000000000	0.0000000000
332	1540823975.4143495560	0.0101350000	864632	0	0.0000000000	0.0000000000	0.0000000000
333	1540823975.4143495560	0.0101120000	866104	0	0.0000000000	0.0000000000	0.0000000000
334	1540823975.4347527027	0.0101810000	868928	0	0.0000000000	0.0000000000	0.0000000000
335	1540823975.4562056065	0.0148620000	872232	0	0.0000000000	0.0000000000	0.0000000000
336	1540823975.4562056065	0.0102000000	873368	0	0.0000000000	0.0000000000	0.0000000000
337	1540823975.4785516262	0.0100590000	876640	0	0.0000000000	0.0000000000	0.0000000000
338	1540823975.4785516262	0.0100470000	879568	0	0.0000000000	0.0000000000	0.0000000000
339	1540823975.4999625683	0.0101020000	881048	0	0.0000000000	0.0000000000	0.0000000000
340	1540823975.5211026669	0.0101030000	884352	0	0.0000000000	0.0000000000	0.0000000000
341	1540823975.5211026669	0.0101210000	886832	0	0.0000000000	0.0000000000	0.0000000000
342	1540823975.5443766117	0.0100690000	888872	0	0.0000000000	0.0000000000	0.0000000000
343	1540823975.5656425953	0.0100500000	892176	0	0.0000000000	0.0000000000	0.0000000000
344	1540823975.5656425953	0.0101230000	893984	0	0.0000000000	0.0000000000	0.0000000000
345	1540823975.5856485367	0.0100980000	896360	0	0.0000000000	0.0000000000	0.0000000000
346	1540823975.6061985493	0.0100850000	899664	0	0.0000000000	0.0000000000	0.0000000000
347	1540823975.6061985493	0.0193290000	901248	0	0.0000000000	0.0000000000	0.0000000000
348	1540823975.6281757355	0.0100810000	904072	0	0.0000000000	0.0000000000	0.0000000000
349	1540823975.6481795311	0.0192780000	907264	0	0.0000000000	0.0000000000	0.0000000000
350	1540823975.6481795311	0.0101210000	908400	0	0.0000000000	0.0000000000	0.0000000000
351	1540823975.6695625782	0.0101260000	911560	0	0.0000000000	0.0000000000	0.0000000000
352	1540823975.6695625782	0.0101030000	914712	0	0.0000000000	0.0000000000	0.0000000000
353	1540823975.6900706291	0.0101030000	915856	0	0.0000000000	0.0000000000	0.0000000000
354	1540823975.7101767063	0.0100630000	919048	0	0.0000000000	0.0000000000	0.0000000000
355	1540823975.7101767063	0.0100820000	921864	0	0.0000000000	0.0000000000	0.0000000000
356	1540823975.7325825691	0.0193780000	923456	0	0.0000000000	0.0000000000	0.0000000000
357	1540823975.7541565895	0.0100900000	926872	0	0.0000000000	0.0000000000	0.0000000000
358	1540823975.7541565895	0.0101260000	929128	0	0.0000000000	0.0000000000	0.0000000000
359	1540823975.7743976116	0.0101110000	931056	0	0.0000000000	0.0000000000	0.0000000000
360	1540823975.7962315083	0.0193030000	934472	0	0.0000000000	0.0000000000	0.0000000000
361	1540823975.7962315083	0.0100770000	936280	0	0.0000000000	0.0000000000	0.0000000000
362	1540823975.8162786961	0.0195010000	938656	0	0.0000000000	0.0000000000	0.0000000000
363	1540823975.8380575180	0.0100540000	942072	0	0.0000000000	0.0000000000	0.0000000000
364	1540823975.8380575180	0.0101250000	943544	0	0.0000000000	0.0000000000	0.0000000000
365	1540823975.8585107327	0.0101080000	946256	0	0.0000000000	0.0000000000	0.0000000000
366	1540823975.8804535866	0.0100590000	949672	0	0.0000000000	0.0000000000	0.0000000000
367	1540823975.8804535866	0.0101170000	950696	0	0.0000000000	0.0000000000	0.0000000000
368	1540823975.9006686211	0.0100580000	953856	0	0.0000000000	0.0000000000	0.0000000000
369	1540823975.9006686211	0.0100640000	956896	0	0.0000000000	0.0000000000	0.0000000000
370	1540823975.9220335484	0.0100230000	958152	0	0.0000000000	0.0000000000	0.0000000000
371	1540823975.9424235821	0.0101030000	961456	0	0.0000000000	0.0000000000	0.0000000000
372	1540823975.9424235821	0.0100960000	964160	0	0.0000000000	0.0000000000	0.0000000000
373	1540823975.9651536942	0.0100980000	965976	0	0.0000000000	0.0000000000	0.0000000000
374	1540823975.9853155613	0.0193710000	969168	0	0.0000000000	0.0000000000	0.0000000000
375	1540823975.9853155613	0.0110230000	971312	0	0.0000000000	0.0000000000	0.0000000000
376	1540823976.0093746185	0.0100810000	973800	0	0.0000000000	0.0000000000	0.0000000000
377	1540823976.0303695202	0.0101310000	977104	0	0.0000000000	0.0000000000	0.0000000000
378	1540823976.0303695202	0.0100420000	978576	0	0.0000000000	0.0000000000	0.0000000000
379	1540823976.0523986816	0.0100680000	981512	0	0.0000000000	0.0000000000	0.0000000000
380	1540823976.0736687183	0.0100770000	984816	0	0.0000000000	0.0000000000	0.0000000000
381	1540823976.0736687183	0.0101130000	985728	0	0.0000000000	0.0000000000	0.0000000000
382	1540823976.0944855213	0.0100590000	989112	0	0.0000000000	0.0000000000	0.0000000000
383	1540823976.0944855213	0.0100650000	992040	0	0.0000000000	0.0000000000	0.0000000000
384	1540823976.1209635735	0.0100830000	993968	0	0.0000000000	0.0000000000	0.0000000000
385	1540823976.1439726353	0.0100960000	997496	0	0.0000000000	0.0000000000	0.0000000000
386	1540823976.1439726353	0.0100720000	999192	0	0.0000000000	0.0000000000	0.0000000000
387	1540823976.1642656326	0.0101820000	1001680	0	0.0000000000	0.0000000000	0.0000000000
388	1540823976.1878416538	0.0101150000	1005320	0	0.0000000000	0.0000000000	0.0000000000
389	1540823976.1878416538	0.0193110000	1006456	0	0.0000000000	0.0000000000	0.0000000000
390	1540823976.2098026276	0.0100840000	1009728	0	0.0000000000	0.0000000000	0.0000000000
391	1540823976.2098026276	0.0100510000	1012656	0	0.0000000000	0.0000000000	0.0000000000
392	1540823976.2353327274	0.0100600000	1014472	0	0.0000000000	0.0000000000	0.0000000000
393	1540823976.2565886974	0.0100990000	1017888	0	0.0000000000	0.0000000000	0.0000000000
394	1540823976.2565886974	0.0100870000	1019920	0	0.0000000000	0.0000000000	0.0000000000
395	1540823976.2780866623	0.0100340000	1022184	0	0.0000000000	0.0000000000	0.0000000000
396	1540823976.2780866623	0.0100720000	1026120	0	0.0000000000	0.0000000000	0.0000000000
397	1540823976.3098566532	0.0100340000	1027712	0	0.0000000000	0.0000000000	0.0000000000
398	1540823976.3309545517	0.0100870000	1031016	0	0.0000000000	0.0000000000	0.0000000000
399	1540823976.3309545517	0.0100770000	1033384	0	0.0000000000	0.0000000000	0.0000000000
400	1540823976.3535706997	0.0101160000	1035424	0	0.0000000000	0.0000000000	0.0000000000
401	1540823976.3738996983	0.0101770000	1038728	0	0.0000000000	0.0000000000	0.0000000000
402	1540823976.3738996983	0.0100400000	1040536	0	0.0000000000	0.0000000000	0.0000000000
403	1540823976.3953166008	0.0100810000	1043024	0	0.0000000000	0.0000000000	0.0000000000
404	1540823976.4175317287	0.0100900000	1046440	0	0.0000000000	0.0000000000	0.0000000000
405	1540823976.4175317287	0.0100350000	1047800	0	0.0000000000	0.0000000000	0.0000000000
406	1540823976.4377796650	0.0101360000	1050736	0	0.0000000000	0.0000000000	0.0000000000
407	1540823976.4377796650	0.0100740000	1054000	0	0.0000000000	0.0000000000	0.0000000000
408	1540823976.4611206055	0.0101030000	1055256	0	0.0000000000	0.0000000000	0.0000000000
409	1540823976.4821836948	0.0101030000	1058560	0	0.0000000000	0.0000000000	0.0000000000
410	1540823976.4821836948	0.0193200000	1061264	0	0.0000000000	0.0000000000	0.0000000000
411	1540823976.5032086372	0.0100600000	1062856	0	0.0000000000	0.0000000000	0.0000000000
412	1540823976.5253167152	0.0100710000	1066272	0	0.0000000000	0.0000000000	0.0000000000
413	1540823976.5253167152	0.0100690000	1068416	0	0.0000000000	0.0000000000	0.0000000000
414	1540823976.5455255508	0.0100790000	1070456	0	0.0000000000	0.0000000000	0.0000000000
415	1540823976.5664176941	0.0100660000	1073760	0	0.0000000000	0.0000000000	0.0000000000
416	1540823976.5664176941	0.0193870000	1075680	0	0.0000000000	0.0000000000	0.0000000000
417	1540823976.5887875557	0.0100760000	1078168	0	0.0000000000	0.0000000000	0.0000000000
418	1540823976.6094655991	0.0193490000	1081472	0	0.0000000000	0.0000000000	0.0000000000
419	1540823976.6094655991	0.0101080000	1082832	0	0.0000000000	0.0000000000	0.0000000000
420	1540823976.6303067207	0.0100970000	1085768	0	0.0000000000	0.0000000000	0.0000000000
421	1540823976.6511557102	0.0100800000	1089072	0	0.0000000000	0.0000000000	0.0000000000
422	1540823976.6511557102	0.0101250000	1090096	0	0.0000000000	0.0000000000	0.0000000000
423	1540823976.6721136570	0.0100690000	1093368	0	0.0000000000	0.0000000000	0.0000000000
424	1540823976.6721136570	0.0100840000	1096296	0	0.0000000000	0.0000000000	0.0000000000
425	1540823976.6927335262	0.0100810000	1097552	0	0.0000000000	0.0000000000	0.0000000000
426	1540823976.7129867077	0.0100940000	1100744	0	0.0000000000	0.0000000000	0.0000000000
427	1540823976.7129867077	0.0100410000	1103448	0	0.0000000000	0.0000000000	0.0000000000
428	1540823976.7357816696	0.0102080000	1105264	0	0.0000000000	0.0000000000	0.0000000000
429	1540823976.7576436996	0.0100920000	1108680	0	0.0000000000	0.0000000000	0.0000000000
430	1540823976.7576436996	0.0101530000	1110712	0	0.0000000000	0.0000000000	0.0000000000
431	1540823976.7777776718	0.0100940000	1112864	0	0.0000000000	0.0000000000	0.0000000000
432	1540823976.7978186607	0.0117530000	1116056	0	0.0000000000	0.0000000000	0.0000000000
433	1540823976.7978186607	0.0100530000	1117864	0	0.0000000000	0.0000000000	0.0000000000
434	1540823976.8179185390	0.0100980000	1120240	0	0.0000000000	0.0000000000	0.0000000000
435	1540823976.8384826183	0.0100500000	1123544	0	0.0000000000	0.0000000000	0.0000000000
436	1540823976.8384826183	0.0100980000	1125128	0	0.0000000000	0.0000000000	0.0000000000
437	1540823976.8650715351	0.0100610000	1128400	0	0.0000000000	0.0000000000	0.0000000000
438	1540823976.8650715351	0.0101140000	1131328	0	0.0000000000	0.0000000000	0.0000000000
439	1540823976.8860297203	0.0100690000	1132696	0	0.0000000000	0.0000000000	0.0000000000
440	1540823976.9067606926	0.0100860000	1136000	0	0.0000000000	0.0000000000	0.0000000000
441	1540823976.9067606926	0.0100990000	1138592	0	0.0000000000	0.0000000000	0.0000000000
442	1540823976.9277286530	0.0100780000	1140296	0	0.0000000000	0.0000000000	0.0000000000
443	1540823976.9480085373	0.0100650000	1143488	0	0.0000000000	0.0000000000	0.0000000000
444	1540823976.9480085373	0.0100620000	1145744	0	0.0000000000	0.0000000000	0.0000000000
445	1540823976.9690506458	0.0100500000	1147784	0	0.0000000000	0.0000000000	0.0000000000
446	1540823976.9900915623	0.0100840000	1151088	0	0.0000000000	0.0000000000	0.0000000000
447	1540823976.9900915623	0.0100950000	1153008	0	0.0000000000	0.0000000000	0.0000000000
448	1540823977.0107905865	0.0100990000	1155384	0	0.0000000000	0.0000000000	0.0000000000
449	1540823977.0332486629	0.0100960000	1158800	0	0.0000000000	0.0000000000	0.0000000000
450	1540823977.0332486629	0.0100820000	1160160	0	0.0000000000	0.0000000000	0.0000000000
451	1540823977.0535986423	0.0192560000	1163096	0	0.0000000000	0.0000000000	0.0000000000
452	1540823977.0535986423	0.0101170000	1166472	0	0.0000000000	0.0000000000	0.0000000000
453	1540823977.0771756172	0.0101110000	1167616	0	0.0000000000	0.0000000000	0.0000000000
454	1540823977.0975205898	0.0101750000	1170920	0	0.0000000000	0.0000000000	0.0000000000
455	1540823977.0975205898	0.0101380000	1173624	0	0.0000000000	0.0000000000	0.0000000000
