SLAMBench Report run started:	2023-08-18 02:57:24

Properties:
=================

frame-limit: 0
start-frame: 0
log-file: events_UZH.txt
input: ./datasets/UZHFPV/indoor_forward_11_davis.slam
load-slam-library: ./build/lib/libevent-cpp-library.so
dse: false
help: false
realtime-mode: false
realtime-multiplier: 1
file-output: 
alignment-technique: new
gui: false
lifelong: false
Grey cam0-intrinsics-parameters: 0.4999709,0.6653194,0.4720705,0.519213

Statistics:
=================

Frame Number	Timestamp	Duration_Frame	CPU_Memory	GPU_Memory	X	Y	Z
1924	1540823996.7170755863	0.0000010000	1078552056	0	0.0000000000	0.0000000000	0.0000000000
1925	1540823996.7170755863	0.0000020000	1078554424	0	0.0000000000	0.0000000000	0.0000000000
1926	1540823996.7370765209	0.0000020000	1078556128	0	0.0000000000	0.0000000000	0.0000000000
1927	1540823996.7570836544	0.0000030000	1078559320	0	0.0000000000	0.0000000000	0.0000000000
1928	1540823996.7570836544	0.0000020000	1078561912	0	0.0000000000	0.0000000000	0.0000000000
1929	1540823996.7770845890	0.0000020000	1078563504	0	0.0000000000	0.0000000000	0.0000000000
1930	1540823996.7970895767	0.0000020000	1078566696	0	0.0000000000	0.0000000000	0.0000000000
1931	1540823996.7970895767	0.0000030000	1078569400	0	0.0000000000	0.0000000000	0.0000000000
1932	1540823996.8170926571	0.0000020000	1078570880	0	0.0000000000	0.0000000000	0.0000000000
1933	1540823996.8370935917	0.0000010000	1078574072	0	0.0000000000	0.0000000000	0.0000000000
1934	1540823996.8370935917	0.0000020000	1078576888	0	0.0000000000	0.0000000000	0.0000000000
1935	1540823996.8570945263	0.0000020000	1078578256	0	0.0000000000	0.0000000000	0.0000000000
1936	1540823996.8770966530	0.0000020000	1078581448	0	0.0000000000	0.0000000000	0.0000000000
1937	1540823996.8770966530	0.0000020000	1078584376	0	0.0000000000	0.0000000000	0.0000000000
1938	1540823996.8970975876	0.0000020000	1078585632	0	0.0000000000	0.0000000000	0.0000000000
1939	1540823996.9171016216	0.0000020000	1078588824	0	0.0000000000	0.0000000000	0.0000000000
1940	1540823996.9171016216	0.0000020000	1078591864	0	0.0000000000	0.0000000000	0.0000000000
1941	1540823996.9371066093	0.0000040000	1078593008	0	0.0000000000	0.0000000000	0.0000000000
1942	1540823996.9571106434	0.0000010000	1078596200	0	0.0000000000	0.0000000000	0.0000000000
1943	1540823996.9571106434	0.0000020000	1078599352	0	0.0000000000	0.0000000000	0.0000000000
1944	1540823996.9771225452	0.0000010000	1078600384	0	0.0000000000	0.0000000000	0.0000000000
1945	1540823996.9971246719	0.0000030000	1078603576	0	0.0000000000	0.0000000000	0.0000000000
1946	1540823997.0171275139	0.0000020000	1078606768	0	0.0000000000	0.0000000000	0.0000000000
1947	1540823997.0171275139	0.0000030000	1078607792	0	0.0000000000	0.0000000000	0.0000000000
1948	1540823997.0371375084	0.0000030000	1078610952	0	0.0000000000	0.0000000000	0.0000000000
1949	1540823997.0571436882	0.0000010000	1078614144	0	0.0000000000	0.0000000000	0.0000000000
1950	1540823997.0571436882	0.0000020000	1078615168	0	0.0000000000	0.0000000000	0.0000000000
1951	1540823997.0771446228	0.0000010000	1078618328	0	0.0000000000	0.0000000000	0.0000000000
1952	1540823997.0971486568	0.0000010000	1078621520	0	0.0000000000	0.0000000000	0.0000000000
1953	1540823997.0971486568	0.0000020000	1078622656	0	0.0000000000	0.0000000000	0.0000000000
1954	1540823997.1171636581	0.0000010000	1078625704	0	0.0000000000	0.0000000000	0.0000000000
1955	1540823997.1371746063	0.0000010000	1078628896	0	0.0000000000	0.0000000000	0.0000000000
1956	1540823997.1371746063	0.0000020000	1078630144	0	0.0000000000	0.0000000000	0.0000000000
1957	1540823997.1572005749	0.0000020000	1078633080	0	0.0000000000	0.0000000000	0.0000000000
1958	1540823997.1772055626	0.0000020000	1078636272	0	0.0000000000	0.0000000000	0.0000000000
1959	1540823997.1772055626	0.0000020000	1078637632	0	0.0000000000	0.0000000000	0.0000000000
1960	1540823997.1973886490	0.0000020000	1078640456	0	0.0000000000	0.0000000000	0.0000000000
1961	1540823997.2174575329	0.0000020000	1078643648	0	0.0000000000	0.0000000000	0.0000000000
1962	1540823997.2174575329	0.0000020000	1078645008	0	0.0000000000	0.0000000000	0.0000000000
1963	1540823997.2374856472	0.0000020000	1078647832	0	0.0000000000	0.0000000000	0.0000000000
1964	1540823997.2574875355	0.0000010000	1078651024	0	0.0000000000	0.0000000000	0.0000000000
1965	1540823997.2574875355	0.0000020000	1078652496	0	0.0000000000	0.0000000000	0.0000000000
1966	1540823997.2775535583	0.0000030000	1078655208	0	0.0000000000	0.0000000000	0.0000000000
1967	1540823997.2976546288	0.0000020000	1078658400	0	0.0000000000	0.0000000000	0.0000000000
1968	1540823997.2976546288	0.0000020000	1078659872	0	0.0000000000	0.0000000000	0.0000000000
1969	1540823997.3176827431	0.0000030000	1078662584	0	0.0000000000	0.0000000000	0.0000000000
1970	1540823997.3377857208	0.0000010000	1078665888	0	0.0000000000	0.0000000000	0.0000000000
1971	1540823997.3377857208	0.0000020000	1078667248	0	0.0000000000	0.0000000000	0.0000000000
1972	1540823997.3579165936	0.0000010000	1078670072	0	0.0000000000	0.0000000000	0.0000000000
1973	1540823997.3780596256	0.0000010000	1078673264	0	0.0000000000	0.0000000000	0.0000000000
1974	1540823997.3780596256	0.0000020000	1078674736	0	0.0000000000	0.0000000000	0.0000000000
1975	1540823997.3980815411	0.0000020000	1078677448	0	0.0000000000	0.0000000000	0.0000000000
1976	1540823997.4181447029	0.0000020000	1078680640	0	0.0000000000	0.0000000000	0.0000000000
1977	1540823997.4181447029	0.0000040000	1078682112	0	0.0000000000	0.0000000000	0.0000000000
1978	1540823997.4381766319	0.0000010000	1078684824	0	0.0000000000	0.0000000000	0.0000000000
1979	1540823997.4582135677	0.0000010000	1078688016	0	0.0000000000	0.0000000000	0.0000000000
1980	1540823997.4582135677	0.0000020000	1078689488	0	0.0000000000	0.0000000000	0.0000000000
1981	1540823997.4782855511	0.0000010000	1078692200	0	0.0000000000	0.0000000000	0.0000000000
1982	1540823997.4983596802	0.0000010000	1078695392	0	0.0000000000	0.0000000000	0.0000000000
1983	1540823997.4983596802	0.0000020000	1078696752	0	0.0000000000	0.0000000000	0.0000000000
1984	1540823997.5183906555	0.0000020000	1078699576	0	0.0000000000	0.0000000000	0.0000000000
1985	1540823997.5383965969	0.0000020000	1078702768	0	0.0000000000	0.0000000000	0.0000000000
1986	1540823997.5383965969	0.0000020000	1078704128	0	0.0000000000	0.0000000000	0.0000000000
1987	1540823997.5584406853	0.0000020000	1078706952	0	0.0000000000	0.0000000000	0.0000000000
1988	1540823997.5784645081	0.0000010000	1078710144	0	0.0000000000	0.0000000000	0.0000000000
1989	1540823997.5784645081	0.0000020000	1078711504	0	0.0000000000	0.0000000000	0.0000000000
1990	1540823997.5985746384	0.0000010000	1078714328	0	0.0000000000	0.0000000000	0.0000000000
1991	1540823997.6186015606	0.0000030000	1078717520	0	0.0000000000	0.0000000000	0.0000000000
1992	1540823997.6186015606	0.0000020000	1078718880	0	0.0000000000	0.0000000000	0.0000000000
1993	1540823997.6386296749	0.0000020000	1078721704	0	0.0000000000	0.0000000000	0.0000000000
1994	1540823997.6586565971	0.0000020000	1078724896	0	0.0000000000	0.0000000000	0.0000000000
1995	1540823997.6586565971	0.0000030000	1078726144	0	0.0000000000	0.0000000000	0.0000000000
1996	1540823997.6786847115	0.0000030000	1078729080	0	0.0000000000	0.0000000000	0.0000000000
1997	1540823997.6987056732	0.0000020000	1078732272	0	0.0000000000	0.0000000000	0.0000000000
1998	1540823997.6987056732	0.0000020000	1078733520	0	0.0000000000	0.0000000000	0.0000000000
1999	1540823997.7187247276	0.0000010000	1078736456	0	0.0000000000	0.0000000000	0.0000000000
2000	1540823997.7387275696	0.0000030000	1078739648	0	0.0000000000	0.0000000000	0.0000000000
2001	1540823997.7387275696	0.0000010000	1078740784	0	0.0000000000	0.0000000000	0.0000000000
2002	1540823997.7587795258	0.0000020000	1078743832	0	0.0000000000	0.0000000000	0.0000000000
2003	1540823997.7787916660	0.0000010000	1078747024	0	0.0000000000	0.0000000000	0.0000000000
2004	1540823997.7787916660	0.0000020000	1078748160	0	0.0000000000	0.0000000000	0.0000000000
2005	1540823997.7988715172	0.0000030000	1078751208	0	0.0000000000	0.0000000000	0.0000000000
2006	1540823997.8189995289	0.0000020000	1078754400	0	0.0000000000	0.0000000000	0.0000000000
2007	1540823997.8189995289	0.0000020000	1078755424	0	0.0000000000	0.0000000000	0.0000000000
2008	1540823997.8390107155	0.0000010000	1078758584	0	0.0000000000	0.0000000000	0.0000000000
2009	1540823997.8590195179	0.0000010000	1078761776	0	0.0000000000	0.0000000000	0.0000000000
2010	1540823997.8590195179	0.0000020000	1078762800	0	0.0000000000	0.0000000000	0.0000000000
2011	1540823997.8790445328	0.0000020000	1078765960	0	0.0000000000	0.0000000000	0.0000000000
2012	1540823997.8990767002	0.0000010000	1078769152	0	0.0000000000	0.0000000000	0.0000000000
2013	1540823997.8990767002	0.0000020000	1078770064	0	0.0000000000	0.0000000000	0.0000000000
2014	1540823997.9191265106	0.0000010000	1078773336	0	0.0000000000	0.0000000000	0.0000000000
2015	1540823997.9191265106	0.0000020000	1078776488	0	0.0000000000	0.0000000000	0.0000000000
2016	1540823997.9391286373	0.0000010000	1078777520	0	0.0000000000	0.0000000000	0.0000000000
2017	1540823997.9591846466	0.0000020000	1078780712	0	0.0000000000	0.0000000000	0.0000000000
2018	1540823997.9591846466	0.0000020000	1078783752	0	0.0000000000	0.0000000000	0.0000000000
2019	1540823997.9792196751	0.0000020000	1078784896	0	0.0000000000	0.0000000000	0.0000000000
2020	1540823997.9992246628	0.0000020000	1078788088	0	0.0000000000	0.0000000000	0.0000000000
2021	1540823997.9992246628	0.0000020000	1078791128	0	0.0000000000	0.0000000000	0.0000000000
2022	1540823998.0192916393	0.0000020000	1078792272	0	0.0000000000	0.0000000000	0.0000000000
2023	1540823998.0393285751	0.0000020000	1078795464	0	0.0000000000	0.0000000000	0.0000000000
2024	1540823998.0393285751	0.0000010000	1078798392	0	0.0000000000	0.0000000000	0.0000000000
2025	1540823998.0595536232	0.0000010000	1078799648	0	0.0000000000	0.0000000000	0.0000000000
2026	1540823998.0796387196	0.0000020000	1078802840	0	0.0000000000	0.0000000000	0.0000000000
2027	1540823998.0796387196	0.0000020000	1078805656	0	0.0000000000	0.0000000000	0.0000000000
2028	1540823998.0996637344	0.0000020000	1078807024	0	0.0000000000	0.0000000000	0.0000000000
2029	1540823998.1196837425	0.0000020000	1078810216	0	0.0000000000	0.0000000000	0.0000000000
2030	1540823998.1196837425	0.0000010000	1078812920	0	0.0000000000	0.0000000000	0.0000000000
2031	1540823998.1397356987	0.0000020000	1078814512	0	0.0000000000	0.0000000000	0.0000000000
2032	1540823998.1597685814	0.0000010000	1078817704	0	0.0000000000	0.0000000000	0.0000000000
2033	1540823998.1597685814	0.0000020000	1078820296	0	0.0000000000	0.0000000000	0.0000000000
2034	1540823998.1797826290	0.0000040000	1078821888	0	0.0000000000	0.0000000000	0.0000000000
2035	1540823998.1997885704	0.0000020000	1078825080	0	0.0000000000	0.0000000000	0.0000000000
2036	1540823998.1997885704	0.0000020000	1078827560	0	0.0000000000	0.0000000000	0.0000000000
2037	1540823998.2198405266	0.0000020000	1078829264	0	0.0000000000	0.0000000000	0.0000000000
2038	1540823998.2398445606	0.0000020000	1078832456	0	0.0000000000	0.0000000000	0.0000000000
2039	1540823998.2398445606	0.0000020000	1078834824	0	0.0000000000	0.0000000000	0.0000000000
2040	1540823998.2601315975	0.0000010000	1078836640	0	0.0000000000	0.0000000000	0.0000000000
2041	1540823998.2801945210	0.0000010000	1078839832	0	0.0000000000	0.0000000000	0.0000000000
2042	1540823998.2801945210	0.0000020000	1078842088	0	0.0000000000	0.0000000000	0.0000000000
2043	1540823998.3002815247	0.0000020000	1078844016	0	0.0000000000	0.0000000000	0.0000000000
2044	1540823998.3204107285	0.0000020000	1078847208	0	0.0000000000	0.0000000000	0.0000000000
2045	1540823998.3204107285	0.0000010000	1078849464	0	0.0000000000	0.0000000000	0.0000000000
2046	1540823998.3404257298	0.0000020000	1078851392	0	0.0000000000	0.0000000000	0.0000000000
2047	1540823998.3604395390	0.0000020000	1078854584	0	0.0000000000	0.0000000000	0.0000000000
2048	1540823998.3604395390	0.0000020000	1078856728	0	0.0000000000	0.0000000000	0.0000000000
2049	1540823998.3804445267	0.0000010000	1078858768	0	0.0000000000	0.0000000000	0.0000000000
2050	1540823998.4004926682	0.0000010000	1078894728	0	0.0000000000	0.0000000000	0.0000000000
2051	1540823998.4004926682	0.0000020000	1078896760	0	0.0000000000	0.0000000000	0.0000000000
2052	1540823998.4205205441	0.0000010000	1078898912	0	0.0000000000	0.0000000000	0.0000000000
2053	1540823998.4405386448	0.0000020000	1078902104	0	0.0000000000	0.0000000000	0.0000000000
2054	1540823998.4405386448	0.0000030000	1078904024	0	0.0000000000	0.0000000000	0.0000000000
2055	1540823998.4605615139	0.0000020000	1078906288	0	0.0000000000	0.0000000000	0.0000000000
2056	1540823998.4805855751	0.0000020000	1078909480	0	0.0000000000	0.0000000000	0.0000000000
2057	1540823998.4805855751	0.0000020000	1078911288	0	0.0000000000	0.0000000000	0.0000000000
2058	1540823998.5005877018	0.0000020000	1078913664	0	0.0000000000	0.0000000000	0.0000000000
2059	1540823998.5206205845	0.0000030000	1078916856	0	0.0000000000	0.0000000000	0.0000000000
2060	1540823998.5206205845	0.0000040000	1078918552	0	0.0000000000	0.0000000000	0.0000000000
2061	1540823998.5406405926	0.0000010000	1078921040	0	0.0000000000	0.0000000000	0.0000000000
2062	1540823998.5608997345	0.0000020000	1078924232	0	0.0000000000	0.0000000000	0.0000000000
2063	1540823998.5608997345	0.0000020000	1078925816	0	0.0000000000	0.0000000000	0.0000000000
2064	1540823998.5809216499	0.0000020000	1078928416	0	0.0000000000	0.0000000000	0.0000000000
2065	1540823998.6010277271	0.0000010000	1078931608	0	0.0000000000	0.0000000000	0.0000000000
2066	1540823998.6010277271	0.0000020000	1078933192	0	0.0000000000	0.0000000000	0.0000000000
2067	1540823998.6210796833	0.0000020000	1078935792	0	0.0000000000	0.0000000000	0.0000000000
2068	1540823998.6411347389	0.0000020000	1078938984	0	0.0000000000	0.0000000000	0.0000000000
2069	1540823998.6411347389	0.0000020000	1078940456	0	0.0000000000	0.0000000000	0.0000000000
2070	1540823998.6612415314	0.0000010000	1078943168	0	0.0000000000	0.0000000000	0.0000000000
2071	1540823998.6813216209	0.0000020000	1078946360	0	0.0000000000	0.0000000000	0.0000000000
2072	1540823998.6813216209	0.0000020000	1078947720	0	0.0000000000	0.0000000000	0.0000000000
2073	1540823998.7013826370	0.0000020000	1078950656	0	0.0000000000	0.0000000000	0.0000000000
2074	1540823998.7214405537	0.0000020000	1078953848	0	0.0000000000	0.0000000000	0.0000000000
2075	1540823998.7214405537	0.0000020000	1078954984	0	0.0000000000	0.0000000000	0.0000000000
2076	1540823998.7414417267	0.0000020000	1078958032	0	0.0000000000	0.0000000000	0.0000000000
2077	1540823998.7615525723	0.0000020000	1078961224	0	0.0000000000	0.0000000000	0.0000000000
2078	1540823998.7615525723	0.0000030000	1078962248	0	0.0000000000	0.0000000000	0.0000000000
2079	1540823998.7816016674	0.0000020000	1078965408	0	0.0000000000	0.0000000000	0.0000000000
2080	1540823998.8016045094	0.0000010000	1078968600	0	0.0000000000	0.0000000000	0.0000000000
2081	1540823998.8016045094	0.0000020000	1078969512	0	0.0000000000	0.0000000000	0.0000000000
2082	1540823998.8216667175	0.0000010000	1078972784	0	0.0000000000	0.0000000000	0.0000000000
2083	1540823998.8216667175	0.0000020000	1078975824	0	0.0000000000	0.0000000000	0.0000000000
2084	1540823998.8418157101	0.0000020000	1078976968	0	0.0000000000	0.0000000000	0.0000000000
2085	1540823998.8618357182	0.0000020000	1078980160	0	0.0000000000	0.0000000000	0.0000000000
2086	1540823998.8618357182	0.0000020000	1078983088	0	0.0000000000	0.0000000000	0.0000000000
2087	1540823998.8820745945	0.0000010000	1078984344	0	0.0000000000	0.0000000000	0.0000000000
2088	1540823998.9020867348	0.0000030000	1078987536	0	0.0000000000	0.0000000000	0.0000000000
2089	1540823998.9020867348	0.0000020000	1078990352	0	0.0000000000	0.0000000000	0.0000000000
2090	1540823998.9221026897	0.0000020000	1078991720	0	0.0000000000	0.0000000000	0.0000000000
2091	1540823998.9421746731	0.0000010000	1078994912	0	0.0000000000	0.0000000000	0.0000000000
2092	1540823998.9421746731	0.0000030000	1078997616	0	0.0000000000	0.0000000000	0.0000000000
2093	1540823998.9624056816	0.0000020000	1078999096	0	0.0000000000	0.0000000000	0.0000000000
2094	1540823998.9824275970	0.0000020000	1079002288	0	0.0000000000	0.0000000000	0.0000000000
2095	1540823998.9824275970	0.0000010000	1079004880	0	0.0000000000	0.0000000000	0.0000000000
2096	1540823999.0024406910	0.0000020000	1079006472	0	0.0000000000	0.0000000000	0.0000000000
2097	1540823999.0226645470	0.0000010000	1079009664	0	0.0000000000	0.0000000000	0.0000000000
2098	1540823999.0226645470	0.0000010000	1079012144	0	0.0000000000	0.0000000000	0.0000000000
2099	1540823999.0431447029	0.0000020000	1079013960	0	0.0000000000	0.0000000000	0.0000000000
2100	1540823999.0631875992	0.0000020000	1079017152	0	0.0000000000	0.0000000000	0.0000000000
2101	1540823999.0631875992	0.0000020000	1079019408	0	0.0000000000	0.0000000000	0.0000000000
2102	1540823999.0834245682	0.0000010000	1079021336	0	0.0000000000	0.0000000000	0.0000000000
2103	1540823999.1036937237	0.0000020000	1079024528	0	0.0000000000	0.0000000000	0.0000000000
2104	1540823999.1036937237	0.0000020000	1079026672	0	0.0000000000	0.0000000000	0.0000000000
2105	1540823999.1239216328	0.0000010000	1079028824	0	0.0000000000	0.0000000000	0.0000000000
2106	1540823999.1439676285	0.0000020000	1079032016	0	0.0000000000	0.0000000000	0.0000000000
2107	1540823999.1439676285	0.0000020000	1079033936	0	0.0000000000	0.0000000000	0.0000000000
2108	1540823999.1640276909	0.0000010000	1079036200	0	0.0000000000	0.0000000000	0.0000000000
2109	1540823999.1846146584	0.0000020000	1079039392	0	0.0000000000	0.0000000000	0.0000000000
2110	1540823999.1846146584	0.0000020000	1079041200	0	0.0000000000	0.0000000000	0.0000000000
2111	1540823999.2048056126	0.0000030000	1079043576	0	0.0000000000	0.0000000000	0.0000000000
2112	1540823999.2250986099	0.0000020000	1079046880	0	0.0000000000	0.0000000000	0.0000000000
2113	1540823999.2250986099	0.0000020000	1079048576	0	0.0000000000	0.0000000000	0.0000000000
2114	1540823999.2459146976	0.0000020000	1079051064	0	0.0000000000	0.0000000000	0.0000000000
2115	1540823999.2660126686	0.0000010000	1079054256	0	0.0000000000	0.0000000000	0.0000000000
2116	1540823999.2660126686	0.0000020000	1079055840	0	0.0000000000	0.0000000000	0.0000000000
2117	1540823999.2862477303	0.0000020000	1079058552	0	0.0000000000	0.0000000000	0.0000000000
2118	1540823999.3063557148	0.0000010000	1079061744	0	0.0000000000	0.0000000000	0.0000000000
2119	1540823999.3063557148	0.0000020000	1079063104	0	0.0000000000	0.0000000000	0.0000000000
2120	1540823999.3265557289	0.0000010000	1079065928	0	0.0000000000	0.0000000000	0.0000000000
2121	1540823999.3468985558	0.0000010000	1079069120	0	0.0000000000	0.0000000000	0.0000000000
2122	1540823999.3468985558	0.0000020000	1079070368	0	0.0000000000	0.0000000000	0.0000000000
2123	1540823999.3685395718	0.0000020000	1079073528	0	0.0000000000	0.0000000000	0.0000000000
2124	1540823999.3685395718	0.0000030000	1079076680	0	0.0000000000	0.0000000000	0.0000000000
2125	1540823999.3898165226	0.0000020000	1079077824	0	0.0000000000	0.0000000000	0.0000000000
2126	1540823999.4102175236	0.0000010000	1079081128	0	0.0000000000	0.0000000000	0.0000000000
2127	1540823999.4102175236	0.0000020000	1079083944	0	0.0000000000	0.0000000000	0.0000000000
2128	1540823999.4305706024	0.0000020000	1079085312	0	0.0000000000	0.0000000000	0.0000000000
2129	1540823999.4506285191	0.0000020000	1079088504	0	0.0000000000	0.0000000000	0.0000000000
2130	1540823999.4506285191	0.0000020000	1079091208	0	0.0000000000	0.0000000000	0.0000000000
2131	1540823999.4707427025	0.0000020000	1079092688	0	0.0000000000	0.0000000000	0.0000000000
2132	1540823999.4909005165	0.0000020000	1079095880	0	0.0000000000	0.0000000000	0.0000000000
2133	1540823999.4909005165	0.0000020000	1079098472	0	0.0000000000	0.0000000000	0.0000000000
2134	1540823999.5112266541	0.0000010000	1079100064	0	0.0000000000	0.0000000000	0.0000000000
2135	1540823999.5316576958	0.0000020000	1079103368	0	0.0000000000	0.0000000000	0.0000000000
2136	1540823999.5316576958	0.0000010000	1079105736	0	0.0000000000	0.0000000000	0.0000000000
2137	1540823999.5524697304	0.0000020000	1079107664	0	0.0000000000	0.0000000000	0.0000000000
2138	1540823999.5733795166	0.0000010000	1079110968	0	0.0000000000	0.0000000000	0.0000000000
2139	1540823999.5733795166	0.0000020000	1079113000	0	0.0000000000	0.0000000000	0.0000000000
2140	1540823999.5943076611	0.0000010000	1079115152	0	0.0000000000	0.0000000000	0.0000000000
2141	1540823999.6144266129	0.0000020000	1079118456	0	0.0000000000	0.0000000000	0.0000000000
2142	1540823999.6144266129	0.0000020000	1079120264	0	0.0000000000	0.0000000000	0.0000000000
2143	1540823999.6346917152	0.0000010000	1079122640	0	0.0000000000	0.0000000000	0.0000000000
2144	1540823999.6554627419	0.0000020000	1079125832	0	0.0000000000	0.0000000000	0.0000000000
2145	1540823999.6554627419	0.0000020000	1079127528	0	0.0000000000	0.0000000000	0.0000000000
2146	1540823999.6755115986	0.0000010000	1079130128	0	0.0000000000	0.0000000000	0.0000000000
2147	1540823999.6958115101	0.0000020000	1079133320	0	0.0000000000	0.0000000000	0.0000000000
2148	1540823999.6958115101	0.0000010000	1079134792	0	0.0000000000	0.0000000000	0.0000000000
2149	1540823999.7181377411	0.0000020000	1079137728	0	0.0000000000	0.0000000000	0.0000000000
2150	1540823999.7384405136	0.0000020000	1079140920	0	0.0000000000	0.0000000000	0.0000000000
2151	1540823999.7384405136	0.0000020000	1079142056	0	0.0000000000	0.0000000000	0.0000000000
2152	1540823999.7606215477	0.0000020000	1079145440	0	0.0000000000	0.0000000000	0.0000000000
2153	1540823999.7606215477	0.0000020000	1079148368	0	0.0000000000	0.0000000000	0.0000000000
2154	1540823999.7816216946	0.0000020000	1079149736	0	0.0000000000	0.0000000000	0.0000000000
2155	1540823999.8017835617	0.0000020000	1079152928	0	0.0000000000	0.0000000000	0.0000000000
2156	1540823999.8017835617	0.0000020000	1079155520	0	0.0000000000	0.0000000000	0.0000000000
2157	1540823999.8221867085	0.0000030000	1079157112	0	0.0000000000	0.0000000000	0.0000000000
2158	1540823999.8423297405	0.0000020000	1079160304	0	0.0000000000	0.0000000000	0.0000000000
2159	1540823999.8423297405	0.0000020000	1079162784	0	0.0000000000	0.0000000000	0.0000000000
2160	1540823999.8624255657	0.0000010000	1079164488	0	0.0000000000	0.0000000000	0.0000000000
2161	1540823999.8839995861	0.0000010000	1079167904	0	0.0000000000	0.0000000000	0.0000000000
2162	1540823999.8839995861	0.0000020000	1079170048	0	0.0000000000	0.0000000000	0.0000000000
2163	1540823999.9041717052	0.0000030000	1079172088	0	0.0000000000	0.0000000000	0.0000000000
2164	1540823999.9266755581	0.0000010000	1079175504	0	0.0000000000	0.0000000000	0.0000000000
2165	1540823999.9266755581	0.0000010000	1079177312	0	0.0000000000	0.0000000000	0.0000000000
2166	1540823999.9505505562	0.0000020000	1079180136	0	0.0000000000	0.0000000000	0.0000000000
2167	1540823999.9707906246	0.0000010000	1079183328	0	0.0000000000	0.0000000000	0.0000000000
2168	1540823999.9707906246	0.0000020000	1079184576	0	0.0000000000	0.0000000000	0.0000000000
2169	1540823999.9907915592	0.0000020000	1079187512	0	0.0000000000	0.0000000000	0.0000000000
2170	1540823999.9907915592	0.0000020000	1079190888	0	0.0000000000	0.0000000000	0.0000000000
2171	1540824000.0139675140	0.0000030000	1079192144	0	0.0000000000	0.0000000000	0.0000000000
2172	1540824000.0341165066	0.0000020000	1079195336	0	0.0000000000	0.0000000000	0.0000000000
2173	1540824000.0341165066	0.0000010000	1079198152	0	0.0000000000	0.0000000000	0.0000000000
2174	1540824000.0552237034	0.0000040000	1079199632	0	0.0000000000	0.0000000000	0.0000000000
2175	1540824000.0765116215	0.0000030000	1079202936	0	0.0000000000	0.0000000000	0.0000000000
2176	1540824000.0765116215	0.0000020000	1079205416	0	0.0000000000	0.0000000000	0.0000000000
2177	1540824000.0968825817	0.0000020000	1079207120	0	0.0000000000	0.0000000000	0.0000000000
2178	1540824000.1178896427	0.0000020000	1079210424	0	0.0000000000	0.0000000000	0.0000000000
2179	1540824000.1178896427	0.0000020000	1079212680	0	0.0000000000	0.0000000000	0.0000000000
2180	1540824000.1383936405	0.0000120000	1079214720	0	0.0000000000	0.0000000000	0.0000000000
2181	1540824000.1584815979	0.0000020000	1079217912	0	0.0000000000	0.0000000000	0.0000000000
2182	1540824000.1584815979	0.0000020000	1079219944	0	0.0000000000	0.0000000000	0.0000000000
2183	1540824000.1786797047	0.0000020000	1079222096	0	0.0000000000	0.0000000000	0.0000000000
2184	1540824000.1987025738	0.0000020000	1079225288	0	0.0000000000	0.0000000000	0.0000000000
2185	1540824000.1987025738	0.0000020000	1079227208	0	0.0000000000	0.0000000000	0.0000000000
2186	1540824000.2221915722	0.0000030000	1079229920	0	0.0000000000	0.0000000000	0.0000000000
2187	1540824000.2441315651	0.0000030000	1079233224	0	0.0000000000	0.0000000000	0.0000000000
2188	1540824000.2441315651	0.0000020000	1079234472	0	0.0000000000	0.0000000000	0.0000000000
2189	1540824000.2642035484	0.0000020000	1079237520	0	0.0000000000	0.0000000000	0.0000000000
2190	1540824000.2642035484	0.0000020000	1079240784	0	0.0000000000	0.0000000000	0.0000000000
2191	1540824000.2894225121	0.0000020000	1079242264	0	0.0000000000	0.0000000000	0.0000000000
2192	1540824000.3100035191	0.0000020000	1079245456	0	0.0000000000	0.0000000000	0.0000000000
2193	1540824000.3100035191	0.0000020000	1079248048	0	0.0000000000	0.0000000000	0.0000000000
2194	1540824000.3329265118	0.0000020000	1079249976	0	0.0000000000	0.0000000000	0.0000000000
2195	1540824000.3551106453	0.0000020000	1079253392	0	0.0000000000	0.0000000000	0.0000000000
2196	1540824000.3551106453	0.0000020000	1079255312	0	0.0000000000	0.0000000000	0.0000000000
2197	1540824000.3758015633	0.0000010000	1079257688	0	0.0000000000	0.0000000000	0.0000000000
2198	1540824000.3978455067	0.0000020000	1079261104	0	0.0000000000	0.0000000000	0.0000000000
2199	1540824000.3978455067	0.0000020000	1079262576	0	0.0000000000	0.0000000000	0.0000000000
2200	1540824000.4188535213	0.0000020000	1079265400	0	0.0000000000	0.0000000000	0.0000000000
2201	1540824000.4404895306	0.0000020000	1079268816	0	0.0000000000	0.0000000000	0.0000000000
2202	1540824000.4404895306	0.0000020000	1079269840	0	0.0000000000	0.0000000000	0.0000000000
2203	1540824000.4619336128	0.0000020000	1079273112	0	0.0000000000	0.0000000000	0.0000000000
2204	1540824000.4619336128	0.0000020000	1079276152	0	0.0000000000	0.0000000000	0.0000000000
2205	1540824000.4843535423	0.0000010000	1079277520	0	0.0000000000	0.0000000000	0.0000000000
2206	1540824000.5058116913	0.0000010000	1079280936	0	0.0000000000	0.0000000000	0.0000000000
2207	1540824000.5058116913	0.0000020000	1079283416	0	0.0000000000	0.0000000000	0.0000000000
2208	1540824000.5293886662	0.0000040000	1079285456	0	0.0000000000	0.0000000000	0.0000000000
2209	1540824000.5501005650	0.0000030000	1079288760	0	0.0000000000	0.0000000000	0.0000000000
